Time,Temperature,Humidity
00:32:59,30.0,75.0
00:33:23,29.9,75.0
00:33:47,30.0,75.0
00:34:11,30.0,75.0
00:34:35,30.0,75.0
00:34:59,30.0,75.0
00:35:23,30.0,75.0
00:35:47,29.9,75.0
00:36:11,29.9,75.1
00:36:35,29.9,75.0
00:36:59,29.9,75.1
00:37:23,30.0,75.1
00:37:47,29.9,75.1
00:38:11,29.9,75.0
00:38:35,30.0,75.0
00:38:59,29.9,75.0
00:39:23,29.9,75.0
00:39:47,29.9,75.0
00:40:11,29.9,75.0
00:40:35,29.9,75.0
00:40:59,29.9,75.0
00:41:23,29.9,75.1
00:41:47,29.9,75.0
00:42:11,29.9,75.1
00:42:35,29.9,75.1
00:42:59,29.9,75.1
00:43:23,29.9,75.1
00:43:47,29.9,75.1
00:44:11,29.9,75.1
00:44:35,29.9,75.1
00:44:59,29.9,75.1
00:45:23,29.9,75.1
00:45:47,29.9,75.1
00:46:11,29.9,75.0
00:46:35,29.9,75.0
00:46:59,29.9,75.1
00:47:23,29.9,75.1
00:47:47,29.9,75.1
00:48:11,29.9,75.0
00:48:35,29.9,75.0
00:48:59,29.9,75.0
00:49:23,29.9,75.0
00:49:47,29.9,75.1
00:50:11,29.9,75.1
00:50:35,29.9,75.2
00:50:59,29.9,75.2
00:51:23,29.9,75.3
00:51:47,29.9,75.3
00:52:11,29.9,75.4
00:52:35,29.9,75.4
00:52:59,30.0,75.5
00:53:23,30.0,75.5
00:53:47,30.0,75.5
00:54:11,30.0,75.6
00:54:35,30.0,75.6
00:54:59,30.0,75.6
00:55:23,30.0,75.7
00:55:47,30.0,75.7
00:56:11,30.0,75.8
00:56:35,30.0,75.8
00:56:59,30.0,75.8
00:57:23,30.0,75.8
00:57:47,30.0,75.9
00:58:11,30.0,75.9
00:58:35,30.0,76.0
00:58:59,30.0,76.0
00:59:32,30.0,76.0
00:59:56,30.0,76.1
01:00:20,30.0,76.1
01:00:44,30.0,76.1
01:01:08,30.0,76.1
01:01:32,30.0,76.2
01:01:56,30.0,76.2
01:02:20,30.0,76.2
01:02:44,30.0,76.3
01:03:08,30.1,76.3
01:03:32,30.0,76.3
01:03:56,30.0,76.3
01:04:20,30.0,76.4
01:04:44,30.1,76.4
01:05:08,30.1,76.4
01:05:32,30.1,76.4
01:05:56,30.1,76.5
01:06:20,30.1,76.5
01:06:44,30.1,76.5
01:07:08,30.1,76.5
01:07:32,30.1,76.6
01:07:56,30.1,76.6
01:08:20,30.1,76.7
01:08:44,30.1,76.7
01:09:08,30.1,76.7
01:09:32,30.1,76.7
01:09:56,30.1,76.7
01:10:20,30.1,76.7
01:10:44,30.1,76.7
01:11:08,30.1,76.8
01:11:32,30.1,76.8
01:11:56,30.1,76.8
01:12:20,30.1,76.8
01:12:44,30.1,76.9
01:13:08,30.1,76.9
01:13:32,30.1,76.9
01:13:56,30.1,76.9
01:14:20,30.1,77.0
01:14:44,30.1,77.0
01:15:08,30.1,77.0
01:15:32,30.1,77.0
01:15:56,30.1,77.0
01:16:20,30.1,77.0
01:16:44,30.1,77.1
01:17:08,30.1,77.1
01:17:32,30.1,77.1
01:17:56,30.1,77.2
01:18:20,30.1,77.2
01:18:44,30.1,77.2
01:19:08,30.1,77.2
01:19:32,30.1,77.3
01:19:56,30.1,77.3
01:20:20,30.1,77.3
01:20:44,30.1,77.3
01:21:08,30.1,77.3
01:21:32,30.1,77.3
01:21:56,30.1,77.4
01:22:20,30.1,77.4
01:22:44,30.1,77.4
01:23:08,30.1,77.4
01:23:32,30.1,77.4
01:23:56,30.1,77.5
01:24:20,30.1,77.6
01:24:44,30.2,77.5
01:25:08,30.2,77.8
01:25:32,30.3,77.2
01:25:56,30.3,77.1
01:26:20,30.3,77.2
01:26:44,30.3,77.3
01:27:08,30.3,77.3
01:27:32,30.3,77.4
01:27:56,30.3,77.5
01:28:20,30.2,77.5
01:28:44,30.2,77.6
01:29:08,30.2,77.6
01:29:32,30.2,77.6
01:29:56,30.2,77.6
01:30:20,30.2,77.7
01:30:44,30.2,77.7
01:31:08,30.2,77.7
01:31:32,30.2,77.8
01:31:56,30.2,77.8
01:32:20,30.2,77.8
01:32:44,30.2,77.9
01:33:08,30.1,77.9
01:33:32,30.1,77.8
01:33:56,30.1,77.9
01:34:20,30.1,77.9
01:34:44,30.1,77.9
01:35:08,30.1,77.9
01:35:32,30.2,77.9
01:35:56,30.1,77.9
01:36:20,30.1,77.9
01:36:44,30.1,77.9
01:37:08,30.1,77.9
01:37:32,30.1,77.9
01:37:56,30.1,77.9
01:38:20,30.1,77.9
01:38:44,30.1,77.9
01:39:08,30.1,77.9
01:39:32,30.1,77.9
01:39:56,30.1,77.9
01:40:20,30.1,77.9
01:40:44,30.1,77.9
01:41:08,30.1,78.0
01:41:32,30.1,77.9
01:41:56,30.1,78.0
01:42:20,30.1,78.0
01:42:44,30.1,78.0
01:43:08,30.1,78.1
01:43:32,30.1,78.1
01:43:56,30.1,78.2
01:44:20,30.1,78.1
01:44:44,30.1,78.2
01:45:08,30.2,78.2
01:45:32,30.1,78.3
01:45:56,30.1,78.3
01:46:20,30.1,78.4
01:46:44,30.1,78.4
01:47:08,30.1,78.4
01:47:32,30.1,78.4
01:47:56,30.1,78.5
01:48:20,30.1,78.2
01:48:44,30.1,78.2
01:49:08,30.1,78.2
01:49:32,30.1,78.3
01:49:56,30.1,78.3
01:50:20,30.1,78.3
01:50:44,30.1,78.3
01:51:08,30.1,78.3
01:51:32,30.1,78.3
01:51:56,30.1,78.3
01:52:20,30.1,78.3
01:52:44,30.1,78.3
01:53:08,30.1,78.3
01:53:32,30.1,78.3
01:53:56,30.1,78.3
01:54:20,30.1,78.3
01:54:44,30.1,78.3
01:55:08,30.1,78.3
01:55:32,30.1,78.3
01:55:56,30.1,78.3
01:56:20,30.1,78.3
01:56:44,30.1,78.3
01:57:08,30.1,78.3
01:57:32,30.1,78.3
01:57:56,30.1,78.3
01:58:20,30.1,78.3
01:58:44,30.1,78.3
01:59:08,30.1,78.3
01:59:45,30.1,78.3
02:00:09,30.1,78.3
02:00:33,30.1,78.3
02:00:57,30.1,78.3
02:01:21,30.1,78.3
02:01:45,30.1,78.3
02:02:09,30.1,78.3
02:02:33,30.1,78.3
02:02:57,30.1,78.3
02:03:21,30.1,78.3
02:03:45,30.1,78.3
02:04:09,30.1,78.3
02:04:33,30.1,78.3
02:04:57,30.1,78.3
02:05:21,30.1,78.3
02:05:45,30.1,78.3
02:06:09,30.1,78.3
02:06:33,30.1,78.3
02:06:57,30.1,78.4
02:07:21,30.1,78.6
02:07:45,30.1,78.9
02:08:09,30.1,79.3
02:08:33,30.1,79.6
02:08:57,30.1,79.9
02:09:21,30.1,80.1
02:09:45,30.1,80.2
02:10:09,30.1,80.5
02:10:33,30.1,80.7
02:10:57,30.1,80.9
02:11:21,30.1,81.4
02:11:45,30.2,81.7
02:12:09,30.1,82.0
02:12:33,30.2,82.1
02:12:57,30.2,82.2
02:13:21,30.1,82.3
02:13:45,30.2,82.3
02:14:09,30.1,82.4
02:14:33,30.2,82.5
02:14:57,30.2,82.6
02:15:21,30.1,82.7
02:15:45,30.1,82.7
02:16:09,30.2,82.8
02:16:33,30.2,82.8
02:16:57,30.2,82.8
02:17:21,30.1,82.9
02:17:45,30.1,82.9
02:18:09,30.1,82.9
02:18:33,30.1,83.0
02:18:57,30.1,83.1
02:19:21,30.1,83.0
02:19:45,30.1,83.1
02:20:09,30.1,83.1
02:20:33,30.2,83.1
02:20:57,30.1,83.1
02:21:21,30.1,83.1
02:21:45,30.1,83.1
02:22:09,30.1,83.1
02:22:33,30.1,83.1
02:22:57,30.2,83.2
02:23:21,30.2,83.3
02:23:45,30.2,83.2
02:24:09,30.2,83.2
02:24:33,30.2,83.2
02:24:57,30.2,83.2
02:25:21,30.2,83.2
02:25:45,30.2,83.2
02:26:09,30.2,83.2
02:26:33,30.2,83.2
02:26:57,30.2,83.2
02:27:21,30.1,83.3
02:27:45,30.2,83.3
02:28:09,30.2,83.3
02:28:33,30.2,83.4
02:28:57,30.2,83.4
02:29:21,30.2,83.4
02:29:45,30.2,83.4
02:30:09,30.2,83.5
02:30:33,30.2,83.5
02:30:57,30.2,83.5
02:31:21,30.2,83.5
02:31:45,30.2,83.5
02:32:09,30.1,83.4
02:32:33,30.1,83.5
02:32:57,30.2,83.5
02:33:21,30.2,83.5
02:33:45,30.2,83.5
02:34:09,30.2,83.6
02:34:33,30.1,83.5
02:34:57,30.1,83.6
02:35:21,30.2,83.6
02:35:45,30.2,83.6
02:36:09,30.2,83.6
02:36:33,30.1,83.7
02:36:57,30.1,83.6
02:37:21,30.1,83.6
02:37:45,30.1,83.7
02:38:09,30.1,83.7
02:38:33,30.1,83.7
02:38:57,30.2,83.7
02:39:21,30.1,83.8
02:39:45,30.2,83.7
02:40:09,30.1,83.8
02:40:33,30.1,83.8
02:40:57,30.1,83.8
02:41:21,30.1,83.9
02:41:45,30.1,83.8
02:42:09,30.1,83.8
02:42:33,30.1,83.9
02:42:57,30.1,83.9
02:43:21,30.1,83.9
02:43:45,30.1,84.0
02:44:09,30.1,83.9
02:44:33,30.1,83.9
02:44:57,30.1,84.0
02:45:21,30.1,83.9
02:45:45,30.1,83.9
02:46:09,30.1,83.9
02:46:33,30.1,83.9
02:46:57,30.1,83.9
02:47:21,30.1,83.9
02:47:45,30.1,83.9
02:48:09,30.1,83.9
02:48:33,30.1,83.9
02:48:57,30.1,83.9
02:49:21,30.1,83.9
02:49:45,30.1,83.9
02:50:09,30.1,83.9
02:50:33,30.1,83.9
02:50:57,30.1,83.8
02:51:21,30.1,83.9
02:51:45,30.1,83.9
02:52:09,30.1,83.9
02:52:33,30.1,83.9
02:52:57,30.1,83.9
02:53:21,30.1,83.9
02:53:45,30.1,83.9
02:54:09,30.1,83.9
02:54:33,30.1,83.9
02:54:57,30.1,83.9
02:55:21,30.1,83.9
02:55:45,30.1,83.9
02:56:09,30.1,83.9
02:56:33,30.1,83.9
02:56:57,30.1,83.9
02:57:21,30.1,83.9
02:57:45,30.1,84.0
02:58:09,30.1,84.0
02:58:33,30.1,84.0
02:58:57,30.1,84.0
02:59:21,30.1,84.0
02:59:53,30.1,84.0
03:00:17,30.1,83.9
03:00:41,30.1,84.0
03:01:05,30.1,84.0
03:01:29,30.1,84.0
03:01:53,30.1,84.0
03:02:17,30.1,84.0
03:02:41,30.1,84.0
03:03:05,30.1,84.0
03:03:29,30.1,84.0
03:03:53,30.1,84.0
03:04:17,30.1,84.0
03:04:41,30.1,84.0
03:05:05,30.1,84.0
03:05:29,30.1,84.0
03:05:53,30.1,84.0
03:06:17,30.1,84.0
03:06:41,30.1,83.9
03:07:05,30.1,83.9
03:07:29,30.1,83.9
03:07:53,30.1,83.9
03:08:17,30.1,83.9
03:08:41,30.1,83.9
03:09:05,30.1,83.9
03:09:29,30.1,83.9
03:09:53,30.1,83.9
03:10:17,30.1,83.9
03:10:41,30.1,83.9
03:11:05,30.1,83.9
03:11:29,30.1,83.9
03:11:53,30.1,83.9
03:12:17,30.1,83.9
03:12:41,30.1,83.9
03:13:05,30.1,83.9
03:13:29,30.1,83.9
03:13:53,30.1,83.8
03:14:17,30.1,83.9
03:14:41,30.1,83.9
03:15:05,30.1,83.8
03:15:29,30.1,83.9
03:15:53,30.1,83.8
03:16:17,30.1,83.8
03:16:41,30.1,83.8
03:17:05,30.1,83.8
03:17:29,30.1,83.9
03:17:53,30.1,83.8
03:18:17,30.1,83.8
03:18:41,30.1,83.8
03:19:05,30.1,83.8
03:19:29,30.1,83.8
03:19:53,30.1,83.8
03:20:17,30.1,83.8
03:20:41,30.1,83.8
03:21:05,30.1,83.8
03:21:29,30.1,83.8
03:21:53,30.1,83.8
03:22:17,30.1,83.8
03:22:41,30.1,83.8
03:23:05,30.1,83.8
03:23:29,30.1,83.8
03:23:53,30.1,83.8
03:24:17,30.1,83.8
03:24:41,30.1,83.8
03:25:05,30.1,83.8
03:25:29,30.1,83.8
03:25:53,30.1,83.8
03:26:17,30.1,83.8
03:26:41,30.1,83.8
03:27:05,30.1,83.8
03:27:29,30.1,83.8
03:27:53,30.1,83.8
03:28:17,30.1,83.8
03:28:41,30.1,83.8
03:29:05,30.1,83.9
03:29:29,30.1,83.9
03:29:53,30.1,83.9
03:30:17,30.1,83.9
03:30:41,30.1,84.0
03:31:05,30.1,84.0
03:31:29,30.1,84.0
03:31:53,30.1,84.0
03:32:17,30.1,84.0
03:32:41,30.1,84.0
03:33:05,30.1,84.0
03:33:29,30.1,84.0
03:33:53,30.1,84.0
03:34:17,30.1,84.0
03:34:41,30.1,84.0
03:35:05,30.1,84.0
03:35:29,30.1,84.0
03:35:53,30.1,84.0
03:36:17,30.1,84.0
03:36:41,30.1,84.0
03:37:05,30.1,84.1
03:37:29,30.1,84.0
03:37:53,30.1,84.0
03:38:17,30.1,84.0
03:38:41,30.1,84.0
03:39:05,30.1,84.0
03:39:29,30.1,84.0
03:39:53,30.1,84.0
