Time,Temperature,Humidity
00:00:23,28.7,78.0
00:00:47,28.7,77.9
00:01:11,28.7,77.9
00:01:35,28.7,77.9
00:01:59,28.7,78.0
00:02:23,28.7,78.1
00:02:47,28.7,78.1
00:03:11,28.7,77.9
00:03:35,28.7,77.9
00:03:59,28.7,77.9
00:04:23,28.7,77.9
00:04:47,28.7,78.0
00:05:11,28.7,77.9
00:05:35,28.6,77.9
00:05:59,28.7,77.9
00:06:23,28.7,77.9
00:06:47,28.7,77.9
00:07:11,28.7,78.0
00:07:35,28.7,78.0
00:07:59,28.7,77.9
00:08:23,28.7,77.9
00:08:47,28.7,77.8
00:09:11,28.7,77.9
00:09:35,28.7,77.9
00:09:59,28.7,77.8
00:10:23,28.7,77.8
00:10:47,28.7,77.8
00:11:11,28.7,77.8
00:11:35,28.7,77.8
00:11:59,28.6,77.8
00:12:23,28.6,77.7
00:12:47,28.7,77.7
00:13:11,28.6,77.8
00:13:35,28.7,77.7
00:13:59,28.7,77.8
00:14:23,28.7,77.7
00:14:47,28.6,77.8
00:15:11,28.6,77.8
00:15:35,28.7,77.9
00:15:59,28.6,77.9
00:16:23,28.7,77.8
00:16:47,28.6,77.8
00:17:11,28.6,77.8
00:17:35,28.6,77.8
00:17:59,28.6,77.9
00:18:23,28.7,77.9
00:18:47,28.6,77.9
00:19:11,28.6,77.9
00:19:35,28.6,77.9
00:19:59,28.6,77.9
00:20:23,28.6,77.8
00:20:47,28.6,77.8
00:21:11,28.6,77.8
00:21:35,28.6,77.9
00:21:59,28.6,77.9
00:22:23,28.6,77.9
00:22:47,28.6,77.9
00:23:11,28.7,77.8
00:23:35,28.6,77.9
00:23:59,28.7,77.8
00:24:23,28.7,77.8
00:24:47,28.6,77.7
00:25:11,28.7,77.7
00:25:35,28.6,77.7
00:25:59,28.7,77.6
00:26:23,28.7,77.6
00:26:47,28.7,77.6
00:27:11,28.7,77.7
00:27:35,28.7,77.6
00:27:59,28.7,77.6
00:28:23,28.7,77.7
00:28:47,28.7,77.7
00:29:11,28.7,77.7
00:29:35,28.7,77.6
00:29:59,28.6,77.6
00:30:23,28.7,77.6
00:30:47,28.7,77.7
00:31:11,28.7,77.7
00:31:35,28.7,77.7
00:31:59,28.7,77.7
00:32:23,28.7,77.7
00:32:47,28.7,77.7
00:33:11,28.7,77.7
00:33:35,28.7,77.7
00:33:59,28.6,77.7
00:34:23,28.6,77.7
00:34:47,28.6,77.8
00:35:11,28.6,77.7
00:35:35,28.6,77.7
00:35:59,28.6,77.8
00:36:23,28.6,77.8
00:36:47,28.6,77.8
00:37:11,28.7,77.8
00:37:35,28.7,77.9
00:37:59,28.6,77.8
00:38:23,28.6,77.8
00:38:47,28.6,77.8
00:39:11,28.7,77.9
00:39:35,28.7,77.9
00:39:59,28.7,77.9
00:40:23,28.7,77.8
00:40:47,28.6,77.9
00:41:11,28.7,77.9
00:41:35,28.6,77.9
00:41:59,28.7,77.9
00:42:23,28.6,77.9
00:42:47,28.7,77.9
00:43:11,28.7,77.9
00:43:35,28.6,78.0
00:43:59,28.7,77.9
00:44:23,28.7,77.9
00:44:47,28.6,77.9
00:45:11,28.7,77.9
00:45:35,28.7,77.9
00:45:59,28.6,78.0
00:46:23,28.6,77.9
00:46:47,28.7,77.9
00:47:11,28.6,78.0
00:47:35,28.7,78.0
00:47:59,28.7,78.0
00:48:23,28.7,78.0
00:48:47,28.6,78.0
00:49:11,28.6,78.0
00:49:35,28.6,78.0
00:49:59,28.6,78.0
00:50:23,28.7,78.0
00:50:47,28.6,78.0
00:51:11,28.7,77.9
00:51:35,28.7,78.0
00:51:59,28.7,78.0
00:52:23,28.6,78.0
00:52:47,28.6,78.0
00:53:11,28.7,78.0
00:53:35,28.6,78.0
00:53:59,28.6,78.0
00:54:23,28.6,78.1
00:54:47,28.6,78.1
00:55:11,28.6,78.1
00:55:35,28.6,78.2
00:55:59,28.6,78.2
00:56:23,28.6,78.3
00:56:47,28.6,78.3
00:57:11,28.6,78.4
00:57:35,28.6,78.5
00:57:59,28.6,78.4
00:58:23,28.6,78.3
00:58:47,28.6,78.3
00:59:11,28.6,78.3
00:59:35,28.6,78.3
00:59:59,28.6,78.2
01:00:23,28.6,78.3
01:00:47,28.6,78.3
01:01:11,28.6,78.4
01:01:35,28.6,78.3
01:01:59,28.6,78.2
01:02:23,28.6,78.3
